Index,Name,Number Tokens,Total Words,Total Kanji,Kanji 10+,Kanji 5+,Kanji 2+
14439,明日なき十代　懐しの名画ミステリー（４） (角川文庫),30102,3934,1396,499,768,1101
14440,明日に乾杯！_ 路傍に咲く一輪の野花,20207,3518,1435,448,715,1134
14441,明日に別れの接吻を (光文社文庫),42961,5717,1839,729,1043,1489
14442,明日に希望をつなぐ　東洋のことば,27048,4386,1691,526,821,1298
14443,明日の天気は晴れのち槍,4709,1309,785,140,275,529
14444,明日の明日の夢の果て (角川文庫),38945,7369,2083,792,1160,1685
14445,明日の食卓 (角川文庫),48416,5716,1782,722,1027,1429
14446,明日も彼女は恋をする 昨日は彼女も恋してた (メディアワークス文庫),33561,5270,1798,669,1006,1445
14447,明日を殺さないで (角川文庫),31723,3456,1341,460,701,1028
14448,明日泥棒 (角川文庫),49329,8113,2120,889,1205,1702
14449,明智光秀と本能寺の変 (PHP文庫),34567,5374,1709,596,864,1290
14450,明智左馬助 光秀を最後まで支えた智勇兼備の将,44297,6832,1999,735,1101,1589
14451,明智軍戦記 一 明智四天王勇躍す！ (歴史群像新書),42173,5208,1703,641,932,1357
14452,明智軍戦記 三 伊勢・大和の激戦 (歴史群像新書),36789,4537,1570,570,814,1234
14453,明智軍戦記 二 安土城炎上す！ (歴史群像新書),37290,4687,1640,585,849,1298
14454,明治 大正 昭和 　社会事業に命を賭けた宗教家たち,10462,3129,1350,324,543,921
14455,明治あやかし新聞 三　怠惰な記者の裏稼業 (メディアワークス文庫),34251,3976,1554,577,838,1231
14456,明治あやかし新聞 二　怠惰な記者の裏稼業 (メディアワークス文庫),32485,3907,1575,558,855,1245
14457,明治あやかし新聞　怠惰な記者の裏稼業 (メディアワークス文庫),39523,4563,1687,678,952,1357
14458,明治の兄妹　新島八重と山本覚馬 中経出版,17249,5131,1814,472,788,1330
14459,明治の怪物経営者たち（１） 男論,19078,5270,1785,522,860,1346
14460,明治の怪物経営者たち（２） 男論,17534,5042,1750,485,838,1361
14461,明治の怪物経営者たち（３） 男論,16722,4785,1691,452,755,1269
14462,明治十手架（上） (角川文庫),50055,6798,2091,825,1179,1683
14463,明治十手架（下） (角川文庫),49111,6296,2029,790,1106,1603
14464,明治大正時代,11638,3442,1400,346,597,1013
14465,明治断頭台　山田風太郎ベストコレクション (角川文庫),65009,8978,2273,957,1320,1837
14466,明治爛漫エクスタシー一　秘め色吐息_新装版_ (徳間文庫),34986,4010,1575,672,899,1255
14467,明治爛漫エクスタシー三　泣き色ぼくろ_新装版_ (徳間文庫),31090,3621,1482,622,859,1219
14468,明治爛漫エクスタシー二　燃え色うなじ_新装版_ (徳間文庫),32493,3958,1578,648,896,1265
14469,明治爛漫エクスタシー四　濡れ色まつげ_新装版_ (徳間文庫),32287,3850,1540,615,885,1238
14470,明治維新という名の洗脳,19226,3863,1436,464,706,1106
14471,明治維新という過ち 【改訂増補版】_ ～日本を滅ぼした吉田松陰と長州テロリスト～,48051,8351,2095,909,1236,1736
14472,明治維新を創った男 山縣大貮伝,51240,7179,2052,808,1164,1651
14473,明治蜜恋ロマン～御曹司は初心な新妻を溺愛する～ (ベリーズ文庫),42483,4232,1607,655,920,1302
14474,明治開化　安吾捕物帖（上）,68312,9358,2228,1025,1392,1862
14475,昔の話に途中下車でも （上）,5646,1578,899,148,298,602
14476,昔の話に途中下車でも （下）,6454,1622,857,183,330,605
14477,昔むかし、いなくなった子どもの話,4594,1485,881,120,232,537
14478,昔勇者で今は骨 (電撃文庫),41430,6502,1934,799,1093,1568
14479,昔勇者で今は骨2　双竜の転生者 (電撃文庫),34820,6088,1856,695,1007,1487
14480,昔勇者で今は骨3　勇者と聖邪 (電撃文庫),38472,6182,1908,752,1073,1513
14481,昔勇者で今は骨4　わたしからあなたへ (電撃文庫),35235,6123,1864,744,1051,1511
14482,星々の声,19031,3769,1382,448,703,1063
14483,星と祭　上 (角川文庫),52098,4969,1742,724,992,1414
14484,星と祭　下 (角川文庫),39159,4127,1594,603,843,1267
14485,星に願いを。 星に願いを。シリーズ (ﾃﾞｼﾞﾀﾙ),32995,3266,1349,547,801,1100
14486,星に願いを。外伝　もう一つの物語　オメガバース (デジタル),15744,2156,1096,297,529,838
14487,星に願いを。後日譚　kindle書き下ろし_ オメガバース 星に願いを。シリーズ (デジタル),2465,716,499,60,131,301
14488,星のふる里 (角川文庫),52140,6518,1957,805,1138,1591
14489,星のダンスを見においで　地球戦闘編 (創元ＳＦ文庫),35520,5604,1594,682,932,1305
14490,星の光と,25440,4507,1627,506,815,1240
14491,星の御曹司さま ～甘い蜜夜の戯れ～ (夢中文庫クリスタル),9440,2379,1155,222,428,812
14492,星の旗　上 (角川文庫),44922,6773,2047,857,1200,1675
14493,星の旗　下 (角川文庫),48028,6886,2017,866,1219,1682
14494,星の涙 (スターツ出版文庫),40454,3966,1448,571,781,1145
14495,星の眠る場所,31791,5136,1759,661,965,1405
14496,星の眠る湖へ　―愛を探しに― (メディアワークス文庫),44744,5398,1770,712,985,1448
14497,星の砂漠で 灼熱とプリンスシリーズ (ボーイズラブ),16040,3293,1423,366,653,1031
14498,星の羅針盤 サラファーンの星 (創元推理文庫),51221,6216,2006,856,1185,1673
14499,星をひろったフィル～入来和彦短編集,5202,1258,760,137,252,502
14500,星を見て、歩いてつくった日本地図_ 伊能忠敬の測量術 (レトロハッカーズ),7492,2206,1041,236,404,735
14501,星巡りの詩 (青猫會),16120,2711,1309,361,604,968
14502,星影の女　妻は、くノ一 2 (角川文庫),24833,4036,1643,499,785,1265
14503,星持ちと弁当屋_ 1 (一迅社文庫アイリス),33328,4808,1709,627,945,1377
14504,星持ちと弁当屋_ 2 (一迅社文庫アイリス),35470,4606,1689,622,938,1356
14505,星狩人（１）,30511,5196,1673,594,916,1340
14506,星狩人（２）　人間牧場,31269,5409,1716,626,942,1380
14507,星狩人（３）　寄生同盟,31656,5690,1783,663,965,1417
14508,星狩人（４）　原罪都市,32959,5778,1749,631,947,1402
14509,星空の下で会いましょう,3264,999,633,76,176,379
14510,星空は100年後 (スターツ出版文庫),30980,3060,1287,477,675,994
14511,星蝕詠嘆集_ Eclipse arioso,4669,1983,1164,118,283,714
14512,星降る夜は社畜を殴れ (角川スニーカー文庫),34412,5649,1818,638,944,1425
14513,星降る夜は社畜を殴れ　２ (角川スニーカー文庫),31969,5342,1743,633,907,1362
14514,星降る夜は社畜を殴れ　３ (角川スニーカー文庫),34603,5548,1746,615,931,1390
14515,星魔の砦 神野オキナ・ベストシリーズ 星魔の砦 (楽ノベ文庫),33403,5369,1858,694,996,1471
14516,映画ノベライズ『マザーレイク』,25283,4446,1608,532,806,1272
14517,春となりを待つきみへ (スターツ出版文庫),39625,4231,1538,603,861,1206
14518,春に恋う,33344,4677,1683,615,931,1388
14519,春の室内・畳の代理人　The Room in Spring _ The Agent of Tatami,8023,2578,1202,286,491,832
14520,春の放課後,4049,1274,766,103,221,501
14521,春より早く,11519,2301,1115,235,434,809
14522,春より早く［増補版］ (Elsur Novel),17429,2890,1276,341,573,943
14523,春を待つ人_ オメガバース短編集 (ハレタロウホンポ・デジタルブックス),9018,2295,1178,223,428,849
14524,春マタギ (新人物文庫),44854,7376,2064,848,1212,1686
14525,春信殺人事件 (角川文庫),41125,5231,1758,698,970,1421
14526,春夏秋冬 佐野とクマ番外,39278,4560,1588,609,892,1270
14527,春天繚乱　花鎮めの姫と七星の剣 (角川ビーンズ文庫),31369,4387,1683,594,905,1330
14528,春天繚乱　雪月花の君と春暁の夢 (角川ビーンズ文庫),28227,4066,1594,545,811,1223
14529,春天繚乱　風花の宮と春宵の宴 (角川ビーンズ文庫),28448,3963,1600,541,809,1221
14530,春日坂高校漫画研究部　第１号 弱小文化部に幸あれ！ (角川ビーンズ文庫),29466,4521,1584,529,814,1237
14531,春日坂高校漫画研究部　第２号 夏は短しハジケヨ乙女！ (角川ビーンズ文庫),29911,4693,1646,546,853,1295
14532,春日坂高校漫画研究部　第３号 井の中のオタク、恋を知らず！ (角川ビーンズ文庫),30130,4647,1631,551,825,1283
14533,春禍秋冬_ ～ｋｄｐ名鑑ホラーアンソロジー～（修正版）,21660,4395,1652,471,783,1271
14534,春色シンドローム　残念王子様と恋の消しゴム (角川ビーンズ文庫),28831,4369,1563,524,799,1214
14535,春遠からじ (角川文庫),35308,4412,1647,618,904,1328
14536,昨日の海は,40228,4348,1563,615,882,1254
14537,昨日は彼女も恋してた (メディアワークス文庫),33393,5212,1784,661,965,1406
14538,昭和,14918,3866,1470,450,728,1111
14539,昭和と平成　ジェンダーを生きた 孤高の人 碧空日記（Ⅳ）_ ジェンダーを生きた寺庭婦人 昭和と平成を生きた孤高の人,7488,2425,1209,216,390,833
14540,昭和のヤバいヤクザ (講談社＋α文庫),48264,7824,2095,879,1233,1733
14541,昭和の政治家は凄い！,13350,3840,1500,398,675,1103
14542,昭和の漱石先生 (文芸社文庫),40894,8099,2073,848,1167,1670
14543,昭和世代のブラックショートショート 壱,3713,1370,824,91,218,507
14544,昭和世代のブラックショートショート 弐,4107,1556,893,108,238,549
14545,昭和史がわかる55のポイント,47274,6963,1866,844,1119,1520
14546,昭和史（上）,67837,9709,2130,1013,1303,1738
14547,昭和天皇と靖国神社_ 東京裁判は、日本の国益を毀損したか,55432,7021,1947,900,1198,1637
14548,昭和天皇の苦闘　巡行と新憲法 (勉誠新書),37177,6423,2024,753,1061,1575
14549,昭和平成史研究序説_ 昭和から平成へ時代の連続と非連続,11240,3113,1322,373,618,982
14550,昴 (角川文庫),34435,5333,1839,665,1004,1455
14551,昼下がりの恋人達 (角川文庫),33721,4269,1539,531,819,1211
14552,昼休みが終わる前に。 (スターツ出版文庫),31262,3652,1392,550,765,1111
14553,昼想い、夜夢む (シロップノベルズ),15713,3247,1493,353,627,1088
14554,時にはうどんのように 「椎名誠　旅する文学館」シリーズ,30404,6336,1905,627,954,1450
14555,時には昔の話を デイズ・オブ・フューチャー・パスト,3184,1151,706,80,186,422
14556,時のアラベスク (角川文庫),47149,6504,1940,737,1075,1550
14557,時の影,5050,1498,878,126,253,580
14558,時の影響と人間進化の話をしよう,12934,1744,934,273,407,692
14559,時の恋人たち,35499,4854,1758,644,951,1390
14560,時の悪魔と三つの物語 (HJ文庫),32200,3854,1552,590,856,1246
14561,時の潮騒 日本と世界をめぐる父と子の14の対話 (PHP文庫),27204,4933,1716,558,847,1303
14562,時の申し子と不変の愛_ セツカと時の鎖　四章 (ちはや工房),21740,3373,1411,454,706,1119
14563,時の迷子,19287,4419,1667,462,751,1251
14564,時の顔 (角川文庫),45905,7780,2117,865,1240,1745
14565,時は黙して語らない　古文書解読師・綱手正陽の考察 (メディアワークス文庫),38145,5326,1773,675,994,1420
14566,時めぐりは、幼馴染み騎士と一緒に【SS付】【イラスト付】 (フェアリーキス),46004,5567,1847,765,1080,1491
14567,時をかけたいオジさん (TO文庫),29499,4467,1580,566,841,1253
14568,時をめぐる少女 (メディアワークス文庫),28035,4069,1523,505,755,1164
14569,時を渡る花嫁と恋の四重奏 電子DX版 聖なる花嫁 (ビーズログ文庫),37683,4667,1678,663,959,1370
14570,時を超えたらヴェルサイユ (マリーローズ文庫),28134,4450,1720,584,918,1365
14571,時代のきしみ,27540,5143,1703,601,877,1302
14572,時代を駆け抜けた優駿たちのルーツを辿る旅 名馬９頭を育んだ生産現場の物語 (スマートブックス),12752,3034,1221,323,539,897
14573,時代劇NGワード④ 時代劇ＮＧワード,16605,5354,1961,416,760,1367
14574,時代劇NGワード➁,18293,5557,2111,419,791,1465
14575,時代劇NGワード➂ 時代劇ＮＧワード,16729,4976,1947,393,739,1337
14576,時代劇ＮＧワード①,18313,5492,2073,460,788,1444
14577,時代劇ＮＧワード５,15688,5517,2241,387,752,1462
14578,時代劇ＮＧワード６,20068,6444,2507,465,907,1678
14579,時代劇ＮＧワード７,21730,6692,2522,525,908,1654
14580,時代劇ＮＧワード８,21249,6741,2443,517,963,1691
14581,時代小説文庫 お江戸養生道　老雄の剣 (竹書房時代小説文庫),32682,5376,1914,627,966,1517
14582,時枝誠記 作品全集,1788,956,680,57,171,398
14583,時槻風乃と黒い童話の夜 (メディアワークス文庫),31915,4402,1629,592,883,1281
14584,時槻風乃と黒い童話の夜 第2集 (メディアワークス文庫),28601,4136,1579,544,830,1236
14585,時槻風乃と黒い童話の夜 第3集 (メディアワークス文庫),23231,3578,1468,478,713,1120
14586,時空のクロス・ロード2　サマーキャンプは突然に (電撃文庫),35951,4535,1563,611,874,1264
14587,時空のクロス・ロード3　バースディは永遠に (電撃文庫),37299,4620,1554,634,888,1250
14588,時空のクロス・ロード　ピクニックは終末に (電撃文庫),33861,4573,1592,603,872,1279
14589,時空の旭日旗1 我ら、未来より (歴史群像新書),49499,8049,1962,900,1189,1593
14590,時空の旭日旗10 変化の予兆 (歴史群像新書),39091,6533,1776,743,1026,1433
14591,時空の旭日旗11 歴史のスパイラル (歴史群像新書),46762,6638,1764,785,1048,1414
14592,時空の旭日旗12 時空不連続体 (歴史群像新書),43962,6851,1792,781,1074,1465
14593,時空の旭日旗13 過去の匂い未来の音 (歴史群像新書),39015,6367,1748,753,1013,1402
14594,時空の旭日旗2 まだ見ぬ過去 (歴史群像新書),48981,6944,1796,823,1084,1436
14595,時空の旭日旗3 変わりゆく現在 (歴史群像新書),45751,7200,1880,824,1101,1529
14596,時空の旭日旗4 時空の分岐点 (歴史群像新書),48599,7329,1823,834,1131,1513
14597,時空の旭日旗5 時空の迷路 (歴史群像新書),47077,7205,1827,828,1113,1495
14598,時空の旭日旗6 未来の記憶 (歴史群像新書),48833,7462,1842,841,1115,1474
14599,時空の旭日旗7 混沌の果て (歴史群像新書),49622,7218,1835,823,1107,1476
14600,時空の旭日旗8 時空の旭日旗 過去と未来の間で (歴史群像新書),49241,7369,1874,848,1114,1509
14601,時空の旭日旗9 平行宇宙の１９４４ (歴史群像新書),47338,6894,1783,798,1052,1459
14602,時空の覇者とアルミナの涙 　第一章 SPACE JACK,8652,2230,1069,232,425,755
14603,時空の覇者とアルミナの涙 　第二章_ SPACE JACK,10060,2398,1157,257,452,817
14604,時空を超えて生きる―潜象界と現象界をつなぐ,24099,3510,1392,427,637,1010
14605,時空モノガタリ投稿作品集２,22518,4665,1602,544,878,1278
14606,時空大戦（1）漂流自衛隊1945・沖縄 (コスモノベルズ),29891,5092,1704,629,874,1306
14607,時空大戦（2）漂流自衛隊マリアナ大海空戦 (コスモノベルズ),28444,4909,1643,599,842,1266
14608,時空大戦（3）漂流自衛隊、レイテ湾突入！ (コスモノベルズ),26158,4826,1651,573,823,1259
14609,時空戦国志1 (歴史群像新書),35861,4305,1537,587,856,1231
14610,時空戦国志2 新・賤ヶ岳の戦い (歴史群像新書),38093,4292,1543,616,852,1244
14611,時空戦国志R 天下をめざせ！ (歴史群像新書),34708,4375,1598,610,883,1280
